	0
3061	ATP6V0E2
3062	FH
3063	SLFN13
3064	PNLIP
3065	LDAH
3066	NRXN1
3067	ZSCAN5A
3068	ADAMTS8
3069	PLEKHA7
3070	ASAH1
3071	AL133331.1
3072	PNMA5
3073	ACOXL-AS1
3074	DUSP22
3075	RND3
3076	ZEB1
3077	OR6B1
3078	EPHX3
3079	AL031658.1
3080	ABLIM2
3081	RMND5A
3082	S100P
3083	AC011451.3
3084	PPIAL4H
3085	SGSM2
3086	IL11
3087	ARMCX6
3088	FGF13
3089	AL050341.2
3090	FGFBP2
3091	AC099654.1
3092	MDH1
3093	AC119424.1
3094	DICER1-AS1
3095	HOXB-AS3
3096	CIAO1
3097	EML5
3098	AL450384.2
3099	IL1RL2
3100	AC004706.3
3101	TRIM17
3102	AC243960.3
3103	CTSG
3104	CPB1
3105	TMEM273
3106	PSPN
3107	METRN
3108	ASAP1
3109	NCOA7
3110	GNAO1
3111	DYRK3
3112	AC076968.2
3113	PLCB1
3114	AC016597.2
3115	KDM2A
3116	AL353152.1
3117	AL591030.1
3118	AF129075.2
3119	KRTAP5-7
3120	PATE3
3121	AC113361.1
3122	KIAA0319L
3123	AC007378.1
3124	LINC01387
3125	LINC02717
3126	ELL2
3127	KLF12
3128	LINC02700
3129	AL096869.1
3130	AMER2
3131	AC068789.1
3132	AC027117.2
3133	LINC02532
3134	AC124798.2
3135	KCNJ12
3136	SHC3
3137	AL022476.1
3138	AC026316.3
3139	AC107463.1
3140	AL162231.1
3141	PKN2
3142	C19orf71
3143	P2RY2
3144	NPPC
3145	AC110926.2
3146	LINC02610
3147	NEB
3148	AC135050.6
3149	CORO6
3150	MEX3B
3151	AC010320.3
3152	EYS
3153	C9orf85
3154	KLLN
3155	NSD1
3156	PDC
3157	TP53TG3
3158	AL807752.2
3159	AC243830.2
3160	LINC02799
3161	STK38L
3162	GLDC
3163	TEX12
3164	AL138831.2
3165	GPR143
3166	AC009088.1
3167	CFAP70
3168	MMP13
3169	AF121898.1
3170	HSPB6
3171	TXK
3172	PRB3
3173	ZNF48
3174	MDH1B
3175	EXOC7
3176	AC007952.3
3177	AC017076.1
3178	FAM189A1
3179	PLEKHS1
3180	SLC22A15
3181	TRPM5
3182	AP001496.1
3183	AL132655.1
3184	CCN4
3185	AC023830.2
3186	CATIP-AS1
3187	DPP9
3188	PODN
3189	AC013356.3
3190	PRCC
3191	CD80
3192	CDC25B
3193	TXNDC17
3194	ELF3-AS1
3195	LINC02598
3196	GIPR
3197	DGKQ
3198	ZNF460-AS1
3199	MLNR
3200	FER1L6
3201	AC127070.1
3202	ERI3
3203	NECAB1
3204	CCNC
3205	ZNF330
3206	ZG16
3207	CBFA2T3
3208	DNAJC28
3209	AL031602.2
3210	SIRT4
3211	NAPRT
3212	CHRNA1
3213	DENND1A
3214	MESD
3215	CEP295NL
3216	KIAA1549
3217	SERPINI2
3218	CNDP1
3219	FAM183A
3220	SLX4IP
3221	TIMP4
3222	AC104365.2
3223	REV1
3224	MAD2L1BP
3225	CATSPERE
3226	AC105940.2
3227	TESMIN
3228	AC005162.1
3229	AC097358.2
3230	AC006538.3
3231	NUP43
3232	HUS1
3233	REC8
3234	CNTNAP5
3235	AC073957.1
3236	AL160006.1
3237	SLC6A9
3238	GNAQ
3239	AC048383.1
3240	ATP6V1H
3241	KCTD15
3242	MRPL37
3243	DMP1
3244	AC083805.3
3245	AP000322.1
3246	PTGES2
3247	SEC22B
3248	KCNH8
3249	ZFX-AS1
3250	VWC2
3251	PRKG1
3252	BMI1
3253	SLC16A2
3254	RHO
3255	AC099489.3
3256	AL354733.3
3257	ELP6
3258	TCIM
3259	GPX2
3260	PPP1R3C
3261	UBE2L6
3262	FLNB-AS1
3263	AL445259.1
3264	AL390760.1
3265	AL157871.1
3266	ZNF226
3267	MZF1
3268	DEFB1
3269	PNLIPRP3
3270	EMX2OS
3271	SALRNA2
3272	AC092916.1
3273	PACRG-AS3
3274	AC132938.6
3275	NUP160
3276	HCN4
3277	AL109811.2
3278	NACC2
3279	SEPTIN14
3280	SYTL2
3281	TSEN54
3282	RRAGA
3283	TAB3-AS2
3284	AL110115.1
3285	LINC01637
3286	ADM2
3287	SH3GL2
3288	NHLRC4
3289	LYPLAL1-DT
3290	TOX
3291	TMEM181
3292	LINC02021
3293	STAT5A
3294	C4orf50
3295	AC084398.2
3296	AC026765.3
3297	AC006130.3
3298	C2CD4D
3299	SUCNR1
3300	AL445648.1
3301	AC092800.1
3302	AC007787.1
3303	STRN4
3304	C3orf62
3305	AC008438.2
3306	SATB1-AS1
3307	RIPOR1
3308	JOSD2
3309	AC074138.1
3310	ZNF66
3311	ACKR3
3312	AL589765.4
3313	CREBBP
3314	ACYP1
3315	ARHGAP31-AS1
3316	AL158071.5
3317	DNASE1L1
3318	AC092718.6
3319	MRPS15
3320	AL161449.2
3321	SPOCK2
3322	RFTN1
3323	CACNA2D3-AS1
3324	AC129507.2
3325	AC026368.1
3326	AC244090.3
3327	AL121748.1
3328	AATF
3329	LINC02660
3330	AL078602.1
3331	AC022903.2
3332	AL139260.1
3333	DCAF16
3334	AC008632.1
3335	TAGAP
3336	CNTNAP4
3337	AL139349.1
3338	HEATR4
3339	AC002550.1
3340	AC011479.4
3341	ZNF250
3342	AC024337.1
3343	MYO1B
3344	U73166.1
3345	MIR202HG
3346	AL590822.3
3347	COPG2
3348	FGF9
3349	AC008074.2
3350	MRPS25
3351	PTS
3352	EHMT2
3353	AC104071.1
3354	C17orf50
3355	CALHM4
3356	AC104066.4
3357	AC009159.1
3358	AC114776.1
3359	LINC01635
3360	GABRA1
3361	POGLUT2
3362	INHBE
3363	PGBD1
3364	ZNF83
3365	AC130371.2
3366	AC020907.1
3367	GJD4
3368	AC011491.2
3369	AP000695.1
3370	DSCR9
3371	ZNF652
3372	CRIM1
3373	PCAT1
3374	AC108749.1
3375	AL161646.1
3376	PREX2
3377	AC005772.2
3378	ZDHHC22
3379	DACH1
3380	SLC25A44
3381	LINC01977
3382	LINC02540
3383	MARK2
3384	RGS7BP
3385	CNR2
3386	SLC12A1
3387	CDC16
3388	AC016588.1
3389	TTLL11
3390	WDR82
3391	AC010531.3
3392	AL139021.1
3393	AC112250.2
3394	LINC02199
3395	ALDH2
3396	AC099518.1
3397	ORMDL1
3398	ACTR8
3399	GALNT4
3400	AC009090.6
3401	AC107959.2
3402	AC063960.2
3403	DDAH2
3404	RAD51
3405	LINC00559
3406	TMEM59L
3407	AL137244.1
3408	ASL
3409	LINC01002
3410	LINC01203
3411	ZNF784
3412	TRAT1
3413	CMYA5
3414	VPS26B
3415	PCDHB10
3416	GK-AS1
3417	C6orf201
3418	MAGEA8
3419	AC080005.1
3420	ITCH
3421	LIX1
3422	AL160412.1
3423	TLE7
3424	DCAF4L2
3425	PLCD1
3426	AC092681.3
3427	IMMP1L
3428	AC104561.1
3429	AL023881.1
3430	PCDHGA10
3431	AC036108.1
3432	LINC02573
3433	ZNF41
3434	AC010255.1
3435	AC003659.1
3436	AC009570.2
3437	AC093791.1
3438	AL513210.1
3439	AC078983.1
3440	EYA3
3441	DLX1
3442	LINC00339
3443	GBE1
3444	LINC00668
3445	FGF13-AS1
3446	AC095060.1
3447	ACADSB
3448	ITGB5-AS1
3449	AC115102.1
3450	LIN7C
3451	AC007216.2
3452	ZDHHC6
3453	TTC17
3454	AC020741.1
3455	ARV1
3456	TMBIM1
3457	AC073575.1
3458	PSMD3
3459	AC087749.2
3460	WWC2-AS2
3461	MRPS5
3462	AC015845.1
3463	TXNDC16
3464	COX17
3465	SLC16A12
3466	RAPGEF4
3467	AC008753.3
3468	AC012442.2
3469	PMAIP1
3470	AL645608.8
3471	AC091769.2
3472	AL645634.2
3473	AC096589.1
3474	AL731661.1
3475	AL450992.3
3476	ZFAND4
3477	ECHDC1
3478	WASHC3
3479	ZDHHC9
3480	LINC02843
3481	MPP2
3482	MIDN
3483	HMGA1P4
3484	PPL
3485	AC003077.1
3486	TBC1D25
3487	SLC12A9-AS1
3488	AC108449.2
3489	AC118757.1
3490	ANKRD36
3491	AC011753.2
3492	AC121247.1
3493	ATP13A2
3494	FBLN2
3495	AHR
3496	POLR3F
3497	ELOF1
3498	LINC01277
3499	UBR2
3500	CFAP69
3501	AC008555.4
3502	AP000813.1
3503	SERPINB13
3504	TBCB
3505	ZMYND10-AS1
3506	AC138965.2
3507	AL139042.1
3508	AC232271.3
3509	LENEP
3510	SLC25A43
3511	FBXL4
3512	AC018545.1
3513	HULC
3514	ZBTB40
3515	AP000439.2
3516	ACSL5
3517	ELOVL5
3518	PCDHB11
3519	AADACL2-AS1
3520	AC004943.1
3521	NID2
3522	PDGFRL
3523	RAB2A
3524	AC007220.2
3525	ATAT1
3526	ZXDA
3527	LINC00645
3528	AC093835.1
3529	VAMP5
3530	AC007271.1
3531	AL136964.1
3532	AC099845.1
3533	KCNV2
3534	AL157388.1
3535	MAP7D2
3536	NFKBIL1
3537	LINC01508
3538	WDTC1
3539	KAT8
3540	CNTNAP2
3541	EDC3
3542	SULT4A1
3543	THSD7B
3544	MORC4
3545	AC103591.4
3546	AL592148.3
3547	KRBOX1-AS1
3548	PRDM8
3549	OIP5-AS1
3550	CTAGE6
3551	AC034111.2
3552	AP000255.1
3553	AL589787.2
3554	AP002982.2
3555	AC124242.3
3556	PACSIN3
3557	MMP1
3558	PAPOLB
3559	CACNA2D4
3560	AL109936.2
3561	IFT74-AS1
3562	TMEM67
3563	PIGA
3564	ZNF296
3565	PROX2
3566	CELF6
3567	AK9
3568	BIRC5
3569	CYP26B1
3570	KREMEN2
3571	SUPT3H
3572	AC092118.1
3573	CLSTN1
3574	RFPL3S
3575	EQTN
3576	LCN6
3577	AL391560.2
3578	AC018445.1
3579	EMX1
3580	CAHM
3581	KIAA2026
3582	AP006222.2
3583	LINC01764
3584	ALDH1L1-AS2
3585	PTN
3586	AC005884.1
3587	GIPC2
3588	ACOT8
3589	CHAF1B
3590	SPDYE2
3591	SPP2
3592	FIBCD1
3593	GNL2
3594	AC024563.1
3595	AC105935.1
3596	ANKDD1A
3597	NPIPA3
3598	PITX3
3599	GBP2
3600	AC090772.3
3601	ANO6
3602	CRIP3
3603	AC022733.1
3604	CLEC12B
3605	FNDC3A
3606	CSNK1A1L
3607	LINC02325
3608	LINC00426
3609	GMFB
3610	SEMA4D
3611	RACK1
3612	AL137789.1
3613	PLGLB1
3614	AC016642.1
3615	PHYHD1
3616	AC009065.4
3617	LINC02851
3618	AP000322.2
3619	C16orf90
3620	DHRS7
3621	TRAF2
3622	CASQ2
3623	AC021072.1
3624	FAM169B
3625	AL133520.1
3626	PYCARD
3627	DINOL
3628	CNIH4
3629	APLP1
3630	B4GAT1
3631	IQCD
3632	AC011816.2
3633	NEAT1
3634	AC023908.3
3635	AC111000.4
3636	DLG5-AS1
3637	TRO
3638	AC100839.2
3639	ANLN
3640	ZNF624
3641	CDH12
3642	NOL4
3643	CDC42BPA
3644	AC010168.2
3645	LINC01753
3646	PLPP6
3647	LINC02323
3648	AC104667.1
3649	PTGFRN
3650	RNF7
3651	MAP1LC3A
3652	PBXIP1
3653	FRY-AS1
3654	LGALS3BP
3655	MIEF1
3656	TAS2R31
3657	IQSEC2
3658	OR52B6
3659	SLC22A16
3660	AC006003.1
3661	WNT1
3662	LINC02649
3663	SMNDC1
3664	AC114763.1
3665	AC023509.3
3666	INSL3
3667	RBM41
3668	AC007861.1
3669	AL022310.1
3670	C8B
3671	AC004803.1
3672	AC132803.1
3673	AC116036.2
3674	PELI2
3675	SPACA6
3676	LINC01690
3677	ABCA5
3678	TMEM81
3679	AC004847.1
3680	AC100830.2
3681	PGAM4
3682	AL160408.6
3683	LINC01796
3684	DSEL
3685	AC009480.1
3686	AC112236.2
3687	SYTL3
3688	B3GAT1
3689	DNM3OS
3690	RTKN
3691	RANBP17
3692	MRPS22
3693	AC007879.2
3694	RP1L1
3695	AL391704.1
3696	AC027237.4
3697	AC009236.1
3698	TJP2
3699	OR4K2
3700	AC107027.1
3701	NGLY1
3702	C17orf100
3703	XCL2
3704	TEDC1
3705	AC092755.2
3706	AC115522.1
3707	IGF2-AS
3708	RNF44
3709	HPCAL4
3710	IPCEF1
3711	AC004832.5
3712	OGFRP1
3713	NT5M
3714	CR381653.1
3715	AC006041.1
3716	LINC02659
3717	SLC2A1
3718	CMC1
3719	USP53
3720	HSPH1
3721	AC008567.3
3722	WSCD1
3723	AC138207.7
3724	ERVMER34-1
3725	AC008741.1
3726	CTU2
3727	DUSP16
3728	GRIN2D
3729	NCAPD3
3730	AKIRIN2
3731	AC093928.1
3732	AP000438.1
3733	TRBV13
3734	AC011997.1
3735	AC015908.4
3736	OSTN-AS1
3737	OR8D1
3738	ATAD1
3739	AC092384.2
3740	AC097382.3
3741	AC018809.2
3742	ZNF114
3743	AC010889.2
3744	DNTTIP1
3745	NXF2
3746	SF3A2
3747	AP001266.2
3748	POPDC3
3749	FAM216A
3750	DYNLT1
3751	ABHD12B
3752	KCNN2
3753	LINC01937
3754	LINC00943
3755	AL121790.2
3756	AC006504.7
3757	LINC02259
3758	TM2D3
3759	PTGDR
3760	LY75
3761	AL392183.1
3762	RGS4
3763	TNNC1
3764	FAM169A
3765	GOSR2
3766	AC020558.2
3767	AC078795.3
3768	AC026740.3
3769	ELN
3770	SWT1
3771	GCSH
3772	AC090376.1
3773	SSNA1
3774	FLG
3775	IGFN1
3776	AC087565.2
3777	SLC38A2
3778	RPS6KB2
3779	AL021918.3
3780	HSD11B1L
3781	AC093791.2
3782	AC114977.1
3783	FBLN7
3784	ICAM3
3785	AC015849.3
3786	FERD3L
3787	ARHGEF37
3788	ZNF136
3789	AC010457.1
3790	AL136441.1
3791	AC124066.1
3792	DIO2
3793	CACNG6
3794	ACOT1
3795	MRFAP1
3796	KIF21B
3797	LINC01891
3798	PRELP
3799	RS1
3800	AL033397.2
3801	AC005996.1
3802	PCA3
3803	AC009065.2
3804	MED27
3805	CDH7
3806	SLC9A5
3807	MTERF3
3808	AP004606.1
3809	AC024559.1
3810	ENOSF1
3811	FAM71F2
3812	AL049552.1
3813	TCF25
3814	TBC1D17
3815	DKK4
3816	ITGAV
3817	AL162424.1
3818	AC207130.1
3819	CLCNKB
3820	AP001189.1
3821	CBLB
3822	CYLC1
3823	NPHS1
3824	AC062037.2
3825	AC007750.1
3826	FZD10-AS1
3827	TMEM187
3828	AC023282.1
3829	ADAMTS20
3830	ZNF609
3831	AP005210.2
3832	FEZ1
3833	AC007563.2
3834	SAMD9
3835	AL356295.1
3836	AC005599.1
3837	ARRDC1
3838	POLR2F
3839	AC073210.3
3840	LY6G5B
3841	AL031847.1
3842	CDK3
3843	AC005725.1
3844	TNFRSF10A
3845	SAXO2
3846	APOL1
3847	ZFY-AS1
3848	AC024145.1
3849	AC010538.1
3850	DNASE1
3851	FAM92B
3852	LINC00412
3853	PGPEP1L
3854	BPIFB1
3855	AL135838.1
3856	SAGE1
3857	KTN1
3858	GRK4
3859	AC004408.1
3860	NDUFB8
3861	HYPK
3862	ZNF592
3863	AC009229.1
3864	AL365256.1
3865	OLR1
3866	LINC02755
3867	ZNF578
3868	AC114760.2
3869	ONECUT3
3870	SLC25A29
3871	USP32
3872	WDR25
3873	AC092574.1
3874	AC104521.1
3875	LSM8
3876	LY6G6F
3877	AC115220.1
3878	SCN5A
3879	FGF10
3880	YY2
3881	ZC3HAV1
3882	EDDM3A
3883	AL031674.1
3884	HSD3B1
3885	DCLRE1B
3886	B3GNT10
3887	AC006207.1
3888	SLC25A21-AS1
3889	AC016877.3
3890	AQP10
3891	LGR6
3892	THTPA
3893	HERC5
3894	ADAMTS19-AS1
3895	FAM71C
3896	IKZF3
3897	AL139383.1
3898	FABP4
3899	NCAM1
3900	GPR20
3901	AC092353.2
3902	AC136475.5
3903	KLRG1
3904	Z68871.1
3905	FGFRL1
3906	HNRNPH1
3907	BECN1
3908	CCDC155
3909	TRAF3IP2-AS1
3910	BRS3
3911	AC093627.22
3912	HSD17B3
3913	TGDS
3914	LINC01837
3915	AC091074.3
3916	AP001626.1
3917	SALL4
3918	KCNH5
3919	DLEU1
3920	BCHE
3921	LMAN1L
3922	AC093567.1
3923	AMH
3924	MOGAT2
3925	AC021491.1
3926	AC093206.1
3927	TCTE1
3928	CPD
3929	AP001122.1
3930	IBA57
3931	AMIGO2
3932	DSCAS
3933	AL645608.2
3934	AL031663.3
3935	SLC16A14
3936	AP000915.1
3937	AC007216.4
3938	AC022816.1
3939	AL365214.2
3940	LINC01364
3941	AC007349.1
3942	AC069079.1
3943	AC140121.1
3944	TRPV6
3945	AC020928.1
3946	MAP4K3
3947	AC100827.4
3948	AL365259.1
3949	AC138932.2
3950	MKX-AS1
3951	LINC02130
3952	PITPNM3
3953	NOTCH3
3954	SP110
3955	DBI
3956	AL354864.1
3957	P4HB
3958	AC135178.4
3959	ADHFE1
3960	FRZB
3961	ANKRD40CL
3962	APEX1
3963	AL353708.1
3964	FAM9C
3965	CYSLTR1
3966	AL512452.1
3967	RNF185-AS1
3968	DTX2
3969	AL356752.1
3970	AC008543.5
3971	NEUROD2
3972	SEC14L5
3973	LINC00161
3974	CEND1
3975	TUBD1
3976	C1orf109
3977	AC253536.6
3978	CCIN
3979	AC079848.1
3980	SULT1A4
3981	FGF11
3982	ART5
3983	AL138966.2
3984	AC006557.1
3985	AL035071.1
3986	LINC02456
3987	AC084262.1
3988	GRHPR
3989	CNIH1
3990	LMO7DN-IT1
3991	AC007993.2
3992	SPACA9
3993	RSPH3
3994	AL132780.1
3995	CABIN1
3996	STK3
3997	TNFSF12
3998	UCHL1-AS1
3999	RNF114
4000	AL158064.1
4001	AC011625.1
4002	AC087392.5
4003	AC100793.4
4004	AC093512.1
4005	LINC02550
4006	DUSP23
4007	AL445526.1
4008	AP000866.1
4009	EPHA7
4010	FMR1-IT1
4011	SYMPK
4012	AC005746.3
4013	AL713851.1
4014	AL392086.3
4015	AC243830.1
4016	Z98884.1
4017	CTDNEP1
4018	MAPT-IT1
4019	CYP27A1
4020	METTL21C
4021	AC116158.3
4022	AC093307.1
4023	RPE65
4024	RANBP3L
4025	TMEM43
4026	TUBB1
4027	AL020993.1
4028	SIM1
4029	AC020978.2
4030	ANGPTL3
4031	NDUFA1
4032	AL161669.1
4033	PRKY
4034	MRPS21
4035	CDH9
4036	AC006272.1
4037	TSBP1
4038	RAB15
4039	DZIP1
4040	MGMT
4041	MRO
4042	AL139193.1
4043	PRKCQ
4044	AL139393.3
4045	AC025181.2
4046	RORA
4047	FABP9
4048	GLB1L2
4049	AC137630.1
4050	PPIAL4G
4051	SERINC3
4052	AC092139.1
4053	AP002992.1
4054	AC008972.2
4055	GK-IT1
4056	AL121992.2
4057	ULBP3
4058	ANKRD66
4059	AL049795.1
4060	AL591506.1
4061	AC114296.1
4062	LINC02085
4063	AC024075.2
4064	AL035078.1
4065	DDX47
4066	AC025918.1
4067	DANT1
4068	GDF3
4069	AC138028.2
4070	ARID3C
4071	MEIS3
4072	ATP5PB
4073	LRP1-AS
4074	PEX2
4075	AC048382.5
4076	AL359852.2
4077	LTK
4078	TNFRSF10C
4079	TRIM37
4080	TYK2
4081	DIRAS2
4082	HAMP
4083	SELL
4084	DCSTAMP
4085	LINC02294
4086	AL158829.1
4087	MED23
4088	SLCO6A1
4089	IGF2BP2
4090	NXPE2
4091	CYP26A1
4092	LINC01730
4093	AC002094.4
4094	ATF5
4095	NTNG2
4096	AC009563.1
4097	LINC01580
4098	GFPT2
4099	AL449214.1
4100	TENM3-AS1
4101	LINCMD1
4102	GGH
4103	SUB1
4104	PEG3
4105	VASP
4106	DNAJA2
4107	LINC02218
4108	AL078587.1
4109	LRRC56
4110	AC012511.1
4111	SLC35G3
4112	CARD8-AS1
4113	AP5B1
4114	POLI
4115	AC020637.1
4116	SPTSSA
4117	AC244213.1
4118	GNRH2
4119	P3H2-AS1
4120	HAND1
4121	SERPINA1
4122	TFAP2B
4123	DAAM2
4124	BX293535.1
4125	LIPH
4126	C2orf72
4127	AC087257.1
4128	AC005609.1
4129	TARBP1
4130	KIF5A
4131	AL035411.3
4132	GSTT4
4133	AC006213.7
4134	DENND3
4135	TMA16
4136	RAD51D
4137	AC004221.1
4138	LINC01273
4139	POR
4140	IFI16
4141	AC005261.1
4142	B4GALNT2
4143	AL596330.1
4144	OTOA
4145	MEFV
4146	ALDH3A2
4147	AC073167.1
4148	NUDT21
4149	AC011472.3
4150	LBR
4151	IRF2BPL
4152	GPR149
4153	AC123786.1
4154	DMKN
4155	CTAGE15
4156	NABP1
4157	AC024257.4
4158	AL139022.2
4159	FSD1
4160	AGAP4
4161	AL713852.2
4162	MAL
4163	FAM83C-AS1
4164	AC004264.1
4165	LRRC70
4166	TM2D1
4167	PMF1
4168	NUBP2
4169	AP003108.1
4170	ITGA9
4171	ZNF595
4172	BLVRB
4173	AMY2B
4174	RASSF10-DT
4175	LINC02217
4176	GGTLC2
4177	STK35
4178	AC073878.1
4179	OR2L2
4180	CFP
4181	AC245041.2
4182	HLA-DPA1
4183	DLG3-AS1
4184	MOCS2
4185	LINC02580
4186	AC026336.3
4187	NPDC1
4188	PPP2R2C
4189	AP003471.1
4190	AC023906.4
4191	FOXH1
4192	AC022296.4
4193	CREB3L2-AS1
4194	ADSL
4195	AC009283.1
4196	MAPK9
4197	MTIF3
4198	AL008721.1
4199	NFE4
4200	RALGDS
4201	AL451048.1
4202	PIK3C3
4203	WIPF2
4204	AC138360.1
4205	LINC01632
4206	UTP23
4207	AC012186.2
4208	UTP14A
4209	AC010618.2
4210	CR392000.2
4211	AL672291.1
4212	DHX30
4213	C8orf34-AS1
4214	AL160313.2
4215	AC120024.1
4216	LZTR1
4217	PCDHGB4
4218	ST8SIA2
4219	C17orf98
4220	LINC00595
4221	UFD1
4222	AC018695.6
4223	RORC
4224	AC090907.2
4225	SRP68
4226	TOB2
4227	ZAP70
4228	NPIPB5
4229	AC096992.3
4230	VXN
4231	ALOX12
4232	ZNF692
4233	AL645944.2
4234	PRTN3
4235	ERCC3
4236	AC110619.1
4237	LINC02147
4238	AC130352.1
4239	PAXBP1
4240	LINC00482
4241	SMIM35
4242	CAPN13
4243	AC011921.1
4244	RBMXL3
4245	AC107884.1
4246	TRIM72
4247	TFR2
4248	AC009292.1
4249	PCNA
4250	GABRG2
4251	KCTD20
4252	NBAT1
4253	PPP1R18
4254	PDGFD
4255	AL359555.2
4256	AL357936.1
4257	FAM3D-AS1
4258	AC007448.4
4259	TRIM64B
4260	AC026992.2
4261	AL117335.1
4262	KIAA1324L
4263	LINC01940
4264	AL135791.1
4265	LINC00664
4266	VILL
4267	TMEM265
4268	AC002377.1
4269	AC026471.1
4270	FOXN3
4271	FOXO3B
4272	SCRN3
4273	IFIT3
4274	BZW1
4275	KCNQ1-AS1
4276	UCHL5
4277	AC012485.1
4278	CACNA1G-AS1
4279	TAS1R3
4280	AL121672.2
4281	SEZ6L2
4282	C1QTNF1-AS1
4283	PKN2-AS1
4284	SLC27A6
4285	CHMP7
4286	AC091100.1
4287	AC010680.3
4288	ADGRG5
4289	KLHL30
4290	EML2
4291	DPYD
4292	FBXO22
4293	LINC00332
4294	AC090152.1
4295	ZNF75D
4296	EIF2B1
4297	IGBP1-AS1
4298	LINC00466
4299	ZFHX2-AS1
4300	PHOSPHO2
4301	RERG-AS1
4302	HYI
4303	AC091979.1
4304	AL022329.1
4305	PHF13
4306	SLC6A8
4307	AC007126.1
4308	AC005606.1
4309	AC012456.2
4310	AL031722.1
4311	LINC00560
4312	RSRP1
4313	AC099489.1
4314	AC126773.3
4315	AL138479.2
4316	GLRA1
4317	LINC01121
4318	AMACR
4319	GABRR1
4320	GTF2H4
4321	MCF2L-AS1
4322	AL161909.2
4323	C1orf74
4324	ZKSCAN2-DT
4325	NUTM2D
4326	TARS2
4327	PLAC8
4328	KRTAP3-1
4329	RTP1
4330	AL589743.1
4331	TIMM9
4332	AC012447.1
4333	BRD2
4334	TRBV28
4335	AC123768.3
4336	MOSPD3
4337	ASH2L
4338	AC006273.1
4339	PGLYRP2
4340	EYA1
4341	SRCIN1
4342	AC019254.2
4343	FAM72C
4344	CAPN14
4345	NUDT3
4346	Z84486.1
4347	AC093305.1
4348	LINC00638
4349	AC010271.1
4350	AL157813.2
4351	SOX9
4352	CKAP2L
4353	KCNMB3
4354	LINC01413
4355	AL513548.4
4356	RASGRP1
4357	CNP
4358	AP001830.1
4359	AL035045.1
4360	GGACT
4361	AIMP1
4362	CHST4
4363	ETV3L
4364	AC026786.2
4365	INHBC
4366	RBIS
4367	STKLD1
4368	MECP2
4369	PRSS35
4370	FOXC1
4371	AP005242.5
4372	AC096751.2
4373	AC023794.5
4374	AL161668.2
4375	RASA2
4376	AC008747.1
4377	LINC02378
4378	AC090236.2
4379	AC016999.1
4380	AC026333.4
4381	AC008760.1
4382	AC015871.7
4383	DPH2
4384	AC010609.1
4385	EFCAB1
4386	PHKA1-AS1
4387	SLC12A4
4388	LINC02265
4389	AP003086.1
4390	ATG10
4391	CYB5A
4392	SNAP25
4393	MTSS2
4394	ABHD6
4395	AC110769.2
4396	CCDC110
4397	EDN3
4398	TMEM250
4399	AC004381.1
4400	ERC2-IT1
4401	SPSB4
4402	AC026471.5
4403	LPIN2
4404	Z98886.1
4405	RALGPS1
4406	PATE4
4407	AL450326.3
4408	IL2RB
4409	ZNF587B
4410	AC083805.2
4411	TRGV9
4412	IGSF5
4413	MRPS23
4414	SLFNL1-AS1
4415	SLC6A13
4416	WDR54
4417	DEGS1
4418	AC011468.3
4419	AL138701.2
4420	SGCZ
4421	ST6GAL2
4422	FAM172A
4423	AC010524.1
4424	USP45
4425	Z95114.4
4426	SPATS2L
4427	TMF1
4428	AC091180.3
4429	RGS2
4430	AC074389.2
4431	AC011444.3
4432	AC108515.1
4433	TLCD1
4434	AKIP1
4435	AC010997.5
4436	ETNPPL
4437	AC073046.3
4438	AC103876.1
4439	AC008946.1
4440	ELP1
4441	AC005154.3
4442	FAM135A
4443	FANCB
4444	PRICKLE4
4445	PCLAF
4446	AP002761.4
4447	RAB5A
4448	ZNF554
4449	LINC01950
4450	OCSTAMP
4451	SHMT1
4452	IL31RA
4453	AC023794.3
4454	CHST1
4455	AC011676.3
4456	CHN2
4457	SLC9B2
4458	MARK1
4459	PILRA
4460	TIPARP-AS1
4461	CYP2R1
4462	PAEP
4463	SKA2
4464	OR10A5
4465	BEND3
4466	AP003501.2
4467	SEPTIN2
4468	AC084116.1
4469	AL663074.1
4470	MCFD2
4471	AC010643.1
4472	CTU1
4473	MAFTRR
4474	AC008937.1
4475	FAM160A2
4476	AC012615.6
4477	PFN4
4478	ZNF641
4479	STAT5B
4480	ISG20L2
4481	LINC02789
4482	AL161935.3
4483	AC079329.1
4484	ODF3L2
4485	AC021613.1
4486	LARS2
4487	AC079360.1
4488	DNAJA1
4489	CD72
4490	AC103871.1
4491	METAP1D
4492	NAMA
4493	HNRNPH3
4494	AC074050.4
4495	CNGB1
4496	MBTD1
4497	PIGC
4498	AL162457.1
4499	MIR7-3HG
4500	AJ009632.2
4501	AC021037.1
4502	MAGEA11
4503	AL136360.2
4504	C17orf75
4505	AC000036.1
4506	JSRP1
4507	AL513217.1
4508	LINC01960
4509	CDK5RAP2
4510	RAB7B
4511	OCM2
4512	OLFML3
4513	NDUFV1
4514	LGALS2
4515	TCP11X2
4516	CORT
4517	ZNF45
4518	SCO1
4519	AC009090.2
4520	AC004941.1
4521	ATP6V1D
4522	AL662791.1
4523	AC006206.1
4524	RFWD3
4525	AC139099.1
4526	Z93403.1
4527	AC072039.2
4528	AC130814.1
4529	CMIP
4530	AL138808.1
4531	AC034102.5
4532	ETV2
4533	MTBP
4534	TUT4
4535	LINC01640
4536	AC073517.1
